district_id,adi,afghani,anal,angami,ao,arabic,assamese,balti,bengali,bhili,bhotia,bhumij,bishnupuriya,bodo,chakhesang,chakru,chang,coorgi,deori,dimasa,dogri,english,gadaba,gangte,garo,gondi,gujarati,halabi,halam,hindi,hmar,ho,jatapu,juang,kabui,kannada,karbi,kashmiri,khandeshi,kharia,khasi,khezha,khiemnungan,khond,kinnauri,kisan,koch,koda,kolami,kom,konda,konkani,konyak,korku,korwa,koya,kui,kuki,kurukh,ladakhi,lahauli,lahnda,lakher,lalung,lepcha,liangmei,limbu,lotha,lushai,maithili,malayalam,malto,manipuri,mao,maram,marathi,maring,miri,mishmi,mogh,monpa,munda,mundari,nepali,nicobarese,nissi,nocte,odia,others,paite,parji,pawi,phom,pochury,punjabi,rabha,rai,rengma,sangtam,sanskrit,santali,savara,sema,sherpa,shina,sindhi,tamang,tamil,tangkhul,tangsa,telugu,thado,tibetan,tripuri,tulu,urdu,vaiphei,wancho,yimchungre,zeliang,zemi,zou
374,1,0,0,0,0,32,158,0,31845,8,0,1023,0,3,0,0,2,9,0,0,8,107,0,0,6,404,1682,4,0,489524,0,4412,0,0,0,234,0,30,10,91732,0,7,0,15,0,95759,0,4,0,5,0,547,1,0,0,0,87,8,116651,4,0,0,1,0,0,0,0,3,0,964,1442,0,62,0,0,648,0,0,0,0,0,184514,16777,2323,0,0,0,962146,17448,1,0,0,0,0,6099,5,1805,0,0,15,9036,12,0,0,0,308,12,808,0,0,9941,0,0,4,12,44729,0,0,0,0,0,0
375,0,0,0,0,0,27,40,0,9424,29,0,233,0,1,0,0,0,0,0,0,10,87,0,0,154,4,976,0,0,47899,0,145786,0,23313,2,58,0,3,1,120,1,0,0,12,0,460,0,185,0,0,0,156,0,0,366,14,188,0,616,0,0,0,0,0,0,0,0,0,0,99,289,0,14,0,0,344,0,0,0,0,0,29158,1330,776,0,0,0,1421285,30667,0,0,0,0,0,1902,0,0,0,0,0,67913,290,0,0,1,4,0,19,0,0,641,0,0,0,1,16835,0,0,0,0,0,0
376,0,0,0,0,0,34,88,0,33840,23,0,3847,0,1,0,0,0,6,0,0,12,57,0,0,0,48,101,0,11,102542,0,191042,0,10,0,43,0,28,0,5439,0,0,0,31,0,37,0,66,0,0,0,6660,0,0,62,9,218,0,3665,1559,0,0,0,0,0,0,0,0,1,30,1861,1,9,0,0,368,0,0,1,1,0,11822,86907,372,0,0,0,1369029,62224,0,0,0,0,0,371,0,0,0,0,14,625050,36,0,0,0,0,0,64,0,0,394,0,0,4,6,11694,0,0,0,0,0,0
377,0,0,0,0,0,50,10,0,30078,24,0,454,0,2,0,0,0,0,0,0,0,137,1,0,0,1,794,0,0,15617,0,1522,0,0,0,8,0,0,0,341,0,0,0,77,0,0,0,1653,0,0,3,62,0,0,25,35,2849,0,1509,1392,0,0,0,0,0,0,0,0,0,67,404,0,1,0,0,463,0,0,0,0,0,4412,7746,77,1,0,0,2049074,25451,0,0,0,0,0,139,0,0,0,0,146,95333,27,0,0,0,0,0,92,0,0,1846,0,0,0,8,78598,0,0,0,0,0,0
378,0,0,0,0,0,6,0,0,21936,32,0,58,0,0,0,0,0,0,0,0,0,47,0,0,5,0,384,0,0,4597,0,1128,0,0,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,18,1348,0,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119,0,0,0,0,0,1659,51,48,0,0,0,1364096,1920,0,0,0,0,0,36,0,0,0,0,10,7102,299,0,0,0,0,0,88,0,0,1688,0,0,0,0,99531,0,0,0,0,0,0
379,0,0,0,0,0,0,56,0,68530,35,0,2,0,0,0,0,0,0,0,0,0,85,1,0,0,0,3,0,0,821,0,1,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5,47,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,29,0,0,0,0,0,333,350,42,0,0,0,1317433,233,0,0,0,0,0,1,0,0,0,0,2,2919,478,0,0,0,0,0,27,0,0,1186,0,0,1,1,47704,0,0,0,0,0,0
380,1,0,0,0,0,4,10,0,27774,35,0,6,0,0,0,0,0,0,0,0,0,65,0,0,0,2,53,0,0,5286,0,185,0,0,0,21,0,0,0,6,0,0,0,4,0,1,0,5,0,0,0,3,0,0,0,27,420,0,0,10,0,0,0,0,0,0,0,0,0,24,75,0,1,0,0,117,0,0,0,0,0,114,110,18,0,0,0,1049691,631,0,0,0,0,0,115,0,0,0,0,1,2403,7,0,0,0,11,0,141,0,0,7355,0,0,0,4,42235,0,0,0,0,0,0
381,0,12,0,3,0,9,48,0,22567,40,0,0,0,0,0,0,0,0,0,1,28,220,3,0,0,1,1968,0,0,36567,0,2589,0,109,0,60,0,3,0,10,0,0,0,57,0,3,0,5,0,0,0,2,0,0,0,4,417,2,14,63,0,0,0,0,0,0,0,0,3,166,376,0,65,0,0,523,0,0,0,0,0,9764,100,228,0,0,0,2397705,1698,2,0,0,0,0,862,3,0,0,0,26,4731,25,0,0,0,51,0,339,0,0,20600,8,7,1,0,122356,0,0,26,0,0,0
382,1,0,0,0,0,42,4,0,6211,17,0,192,0,0,0,0,0,0,0,0,0,36,1,0,0,0,124,0,0,10094,0,38172,0,468,0,4,0,0,0,6,0,0,0,7,0,384,0,0,0,0,0,60,0,0,12,0,813,0,103,0,0,0,0,0,0,0,0,0,0,18,86,0,0,0,0,70,0,0,0,0,0,12644,613,90,0,0,0,1649457,3520,0,0,0,0,0,295,0,0,0,0,49,13467,26,0,0,0,0,0,151,0,0,2363,0,0,3,0,87589,0,0,0,0,0,0
383,0,0,0,0,0,0,4,0,1059,36,0,1,0,0,0,0,0,0,0,0,0,40,0,0,3,9,102,0,0,3462,0,3160,5,5784,0,6,0,0,0,1,2,0,0,4,0,6,2,0,0,0,0,0,0,0,0,2,382,0,201,0,0,0,0,0,0,0,0,2,2,8,39,0,1,0,0,20,0,0,0,0,0,14315,528,17,0,0,0,1147428,1798,0,0,0,0,0,17,0,0,0,0,44,10902,29,0,0,0,0,0,80,0,0,950,0,0,0,0,2360,0,0,0,0,0,0
384,3,0,0,0,0,0,80,0,3198,32,0,21,0,2,0,0,0,0,0,0,3,41,1,0,0,4,350,0,0,16582,0,17938,0,687,0,51,0,0,0,62,0,0,0,2,0,1201,0,110,0,0,0,5,0,0,0,5,22,4,29,0,0,0,0,0,0,0,0,0,0,102,291,0,10,0,0,274,0,0,0,0,0,3489,81,108,0,0,0,1216555,670,0,0,0,0,0,682,0,0,0,0,14,6462,38,0,0,0,11,0,375,0,0,1725,0,0,0,0,2501,0,0,0,0,0,0
385,0,0,0,0,0,0,1,0,153,43,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,77,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,2,5787,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,48,0,0,0,0,0,131,0,5,0,0,0,954046,4,0,0,0,0,0,12,0,0,0,0,0,72,1,0,0,0,0,0,21,0,0,941,0,0,0,0,423,0,0,0,0,0,0
386,2,0,0,0,0,4,227,0,31017,59,0,4,0,1,0,0,0,0,0,0,22,357,2,0,0,15,1455,0,0,37257,0,2233,0,2,0,160,1,3,0,71,0,0,0,386,0,36,0,9,0,0,2,10,0,0,1,19,3265,0,213,19,0,0,0,0,0,0,0,3,2,295,947,0,39,0,0,542,0,0,1,2,1,1533,213,498,0,1,0,2074391,1696,0,0,0,0,0,1515,0,0,1,0,56,9648,85,0,0,0,62,0,741,3,0,37949,0,5,0,10,44582,0,0,0,0,0,0
387,0,0,0,0,0,0,13,0,5616,8,0,1,0,0,0,0,0,0,0,0,0,93,0,0,0,1,14,0,0,3582,0,15,0,0,0,3,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,3,66,0,8,0,0,0,0,0,0,0,0,0,0,14,35,3,2,0,0,56,0,0,0,0,0,59,4,23,0,0,0,1615249,297,0,0,0,0,0,23,0,0,0,0,8,657,82,0,0,0,0,0,86,0,0,32565,0,0,0,0,40113,0,0,0,0,0,0
388,0,0,0,0,0,7,67,0,2209,22,0,0,0,2,0,0,0,0,0,0,9,136,2,0,0,94,459,0,0,8707,0,2,0,0,0,106,0,0,0,0,0,0,0,1214,0,0,0,0,0,0,0,1,0,0,0,6,15372,0,11,0,0,0,0,0,0,0,0,0,0,16,504,273,32,0,1,654,0,0,0,0,0,1,0,126,0,0,0,3221732,450,0,0,0,0,0,272,0,0,0,0,26,127,14905,0,0,0,2,0,444,0,0,253189,0,2,0,3,7846,0,0,0,0,0,0
389,1,0,0,0,0,0,9,0,116,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,367,0,0,1175,0,0,0,0,0,2,0,0,1,7,0,0,0,7250,0,0,0,0,0,0,69,6,0,0,0,0,32004,0,1,0,0,0,0,0,0,0,0,0,0,0,28,126,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,239857,6871,0,1,0,0,0,8,0,0,0,0,0,19,199284,0,0,0,0,0,32,0,0,89710,0,539,0,1,292,0,0,0,0,0,0
390,0,0,0,0,0,0,10,0,207,3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,421,14,0,0,961,0,13,0,1,0,40,0,0,0,2,0,0,0,1394,0,0,0,0,0,0,0,1,0,0,0,0,334701,0,6,1,0,0,0,0,0,0,0,0,4,0,103,0,0,0,0,15,0,0,0,0,0,1,4,14,0,0,0,389652,3183,0,0,0,0,0,19,0,0,0,0,0,21,1164,0,0,0,0,0,38,0,0,691,0,0,0,0,413,0,0,0,0,0,0
391,0,0,0,0,0,4,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,36,0,0,0,0,0,7,12,4,0,0,0,438116,57,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,49,0,0,243,0,0,0,0,72,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,314,16,62,0,0,2196,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,156,0,0,0,0,3,1,0,0,0,0,69,0,139,7,0,0,0,0,0,0,0,0,0,15,26,0,0,0,0,9,0,0,0,0,0,1170,148,27,0,0,0,604083,3,0,0,0,0,0,6,0,0,0,0,0,19,6,0,0,0,0,0,183,0,0,1098,0,0,0,0,63,0,0,0,0,0,0
393,0,0,0,0,0,4,7,0,891,16,0,0,0,0,0,0,1,0,0,0,0,82,0,0,1088,37,960,1,0,19531,0,10,0,2,0,5,0,2,0,16,0,0,0,69,0,2,0,0,0,0,3,0,0,0,0,0,49,0,17,3,0,1,0,0,0,0,0,0,0,18,113,128,0,0,0,200,0,0,0,0,0,36,0,90,0,0,0,1620627,1230,0,0,0,0,0,296,0,0,0,0,48,95,3,0,0,0,342,0,110,0,0,1843,0,0,0,4,1017,0,0,0,0,0,0
394,0,0,0,0,0,0,20,0,273,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,2,25,771,0,0,103672,0,4,0,0,0,4,15,0,0,168,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,0,13,0,0,0,0,0,0,0,0,57,0,2,0,0,365,0,0,0,0,0,2332,0,7,0,0,0,498971,333,0,0,0,0,0,514,0,0,0,0,1,1659,9,0,0,0,116,0,49,0,0,420,0,0,0,2,471,0,0,0,0,0,0
395,0,0,0,0,0,0,4,0,736,31,0,0,0,0,0,0,0,0,0,0,0,98,0,0,7,27,149,0,0,13408,0,66,0,0,0,15,0,0,0,28,0,0,0,543,0,0,0,0,0,0,16,0,0,0,0,8,53676,0,28,0,0,69,0,0,0,0,0,0,0,14,95,0,1,0,0,93,0,0,0,0,0,13,0,20,0,0,0,1501556,75,0,0,0,0,0,577,0,0,0,0,13,48,1,0,0,0,157,0,92,0,0,4908,0,0,0,0,297,0,0,0,0,0,0
396,0,0,0,0,0,0,39,0,1328,503,0,0,0,1,0,0,0,0,0,0,17,25,166,0,0,1,334,4,1,6291,1,23,7,1,0,59,0,3,3,8,697,0,0,31603,0,4,0,0,0,0,0,2,0,0,0,0,322905,1,47,0,0,20,0,0,0,0,0,0,0,28,300,797,18,0,0,515,0,0,0,0,0,6,7,81,0,0,0,414258,2933,0,0,0,0,0,135,0,0,0,0,0,92,81017,0,0,0,175,0,211,0,0,100911,0,0,0,4,2329,0,0,0,0,0,0
397,0,0,0,0,0,3,1,0,53884,151,0,16,0,1,0,0,0,0,0,0,0,21,583,0,0,54991,44,23193,0,63774,0,103,0,0,0,204,0,0,0,0,0,0,0,17099,0,0,0,0,0,0,0,0,0,0,0,1,19166,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,340,0,0,0,0,0,12,0,38,0,0,0,965633,11400,0,0,0,0,0,33,0,0,0,0,0,511,124,0,0,0,68,0,276,0,0,7486,28,0,5,0,1705,0,0,0,0,0,0
398,0,0,0,0,0,0,64,0,5062,5,0,13,0,3,0,0,0,0,0,2,47,56,28965,0,0,103,258,212,0,11804,0,33,0,0,0,1310,0,15,0,35,3,0,0,38791,0,20,4,0,0,0,1233,29,0,0,7,27,140811,0,45,6,0,0,0,0,0,0,0,0,2,40,732,1,14,0,0,1321,0,0,0,0,0,84,52,228,0,0,0,1078798,15891,0,583,0,0,4,385,1,0,0,0,1,518,287,0,0,0,217,0,464,0,0,47710,0,0,2,6,3343,0,0,0,0,0,0
399,3,0,0,0,0,4,100,0,131715,8,0,2,0,5,0,0,0,1,0,0,188,6,3617,0,2,185,60,8348,1,3159,0,4,69,0,0,1190,0,15,0,7,0,1,0,15878,0,7,4,0,0,0,829,2,0,0,0,143488,2411,1,26,0,0,0,1,0,0,0,0,0,0,27,158,8,13,0,0,619,0,0,0,1,0,217,3,63,0,0,0,257498,20806,0,0,0,0,0,313,0,0,0,0,8,3034,48,0,0,0,22,0,246,0,0,18193,0,0,4,1,573,0,0,0,0,0,0
400,0,0,0,3,0,20,8,0,6112,2,0,1,0,0,0,0,48,0,0,0,15,25,0,0,0,1740,637,65,0,621319,0,0,0,0,0,14,0,1,44,44,0,0,0,0,0,0,0,13,0,0,12,7,0,136,365,0,0,0,11398,0,0,0,7,0,0,0,0,0,1,815,328,0,0,0,0,500,0,0,0,0,0,12,12,218,0,0,0,9309,185,0,0,0,0,0,1410,0,0,0,0,15,6,0,0,0,0,334,0,109,0,0,991,0,0,0,0,2636,0,0,0,0,0,0
401,0,0,0,0,0,23,83,0,25366,25,3,0,0,2,0,0,0,189,0,1,4,71,0,0,1,12515,1707,92,0,2092861,0,11,0,0,0,55,1,3,374,51,4,0,0,0,0,0,0,1,0,0,0,12,0,46,17423,0,0,1,179370,0,0,373,0,0,0,0,2,0,1,490,789,136,5,0,0,817,0,0,0,0,0,254,16,316,0,0,0,8824,494,0,0,0,0,0,2051,0,0,0,0,27,218,0,0,0,0,331,0,363,0,0,280,0,961,0,9,12834,0,0,0,0,0,0
402,4,0,0,0,0,0,412,0,809,19,0,0,0,4,0,0,0,1,0,0,4,4,0,0,0,178,39,23,0,562696,0,0,0,0,0,48,0,0,8,3723,0,0,0,0,0,0,0,1,0,0,0,1,0,93,928,0,0,0,234814,0,0,0,0,0,0,0,0,0,0,90,84,43,5,0,0,227,0,0,0,1,0,383,168,38,0,0,0,43495,462,0,1,0,0,0,420,0,0,0,0,3,27,0,0,0,0,9,0,66,0,0,52,0,0,0,0,2286,0,0,0,0,0,0
403,0,0,0,0,0,10,23,0,12029,9,0,9,0,0,0,0,1,4,0,0,2,26,0,0,0,397,1110,6,0,1260938,0,500,0,0,0,61,0,3,164,2297,0,0,0,0,0,0,0,0,0,0,2,8,0,0,145,118,0,0,60385,0,0,0,0,0,0,0,0,0,0,604,364,0,0,0,0,1892,0,0,0,0,0,679,188,139,0,0,0,142294,486,0,0,0,0,0,1673,0,0,0,0,5,51,5,0,0,0,3207,0,211,0,0,1367,0,0,0,0,2570,0,0,0,2,0,0
404,0,0,0,0,0,21,38,0,7343,5,0,0,0,2,0,0,0,0,0,0,16,82,0,0,0,695,995,11,0,1157025,0,592,0,0,0,76,0,7,174,171,0,4,0,0,0,0,0,0,0,0,0,0,0,32,259,0,0,0,12114,0,0,2,0,0,0,0,0,0,0,1169,1993,0,0,0,0,2794,0,0,0,0,0,480,82,277,0,1,0,4959,739,0,0,0,0,0,3777,0,0,0,0,13,147,0,0,0,0,2095,0,806,0,0,2981,0,0,3,4,4656,0,0,0,0,0,0
405,0,0,0,0,0,11,9,0,1695,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,281,390,8,0,1601940,0,89,0,0,0,51,0,1,14,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,63,0,0,0,3090,0,0,0,0,0,0,0,0,0,0,226,148,0,5,0,0,1117,0,0,0,0,0,14,0,62,0,0,0,3574,396,1,0,0,0,0,394,0,0,0,0,6,54,0,0,0,0,896,0,121,3,0,4343,0,0,0,0,678,0,0,0,0,0,0
406,0,100,0,0,0,26,44,0,14269,10,0,0,0,2,0,0,0,0,0,0,7,642,0,0,0,3434,3845,16,0,2571216,0,32,0,0,0,187,0,6,17,50,0,0,0,0,0,0,0,0,0,0,0,3,0,9,2,0,0,0,6220,0,0,372,0,0,0,0,0,0,0,532,1409,0,10,0,0,9226,0,0,0,0,0,20,12,311,0,0,0,5842,200,0,0,0,0,0,5526,0,0,0,0,34,116,0,0,0,0,18755,0,834,0,0,11151,0,0,0,3,9139,0,0,0,0,0,0
407,1,0,0,0,0,0,3,0,160,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,327,16,0,817230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,34,0,4,0,0,278,1,0,0,0,0,1,0,9,0,0,0,110,11,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,26,0,35,0,0,32,0,0,2,0,264,0,0,0,0,0,0
408,0,0,0,0,0,6,41,0,1974,6,3,0,0,2,0,0,0,0,0,0,51,74,0,0,0,44016,2672,635,0,1446359,0,0,0,0,0,99,0,2,16,20,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,1,1552,1,0,187,0,0,0,0,0,0,0,318,325,0,3,0,0,25230,0,0,0,0,0,12,3,58,0,0,0,1265,83,0,2,0,0,0,3284,0,0,0,0,73,9,0,0,0,0,2969,0,233,0,0,1313,0,0,1,0,4217,0,0,0,0,0,0
409,1,0,0,0,0,70,125,0,23908,185,4,0,0,6,0,0,0,0,0,0,116,219,0,0,4,6323,6841,1631,0,3099542,1,145,0,0,0,501,0,24,266,20,0,0,0,0,2,4,0,0,0,0,1,41,0,0,8,1,0,0,720,1,0,0,0,0,0,0,0,0,4,1222,11589,0,13,0,0,41202,0,0,0,0,0,93,15,906,0,0,0,47971,526,3,0,0,0,0,24338,0,0,0,0,17,105,0,0,0,0,9861,0,3951,0,0,50639,1,0,0,4,10701,1,0,0,0,0,0
410,0,2,0,2,0,189,65,0,28563,49,0,0,0,5,0,0,0,0,0,9,28,177,0,0,0,7520,16772,196,2,3644817,0,6,0,0,6,405,0,29,25,9,1,0,0,0,0,0,1,0,0,0,0,54,0,0,8,0,0,0,1141,1,0,4,0,0,0,0,0,0,3,1898,3425,0,20,0,0,38326,1,0,0,0,0,982,25,686,0,7,0,210140,217,0,24,0,0,0,16173,1,0,0,0,92,49,0,0,0,0,47320,0,1595,0,0,19810,0,0,4,10,22974,0,0,0,4,0,0
411,0,0,0,0,0,0,6,0,741,130,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,506,870,22,0,833610,0,3,0,0,0,19,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,109,0,0,0,0,0,0,0,0,0,0,34,180,4,1,0,0,2232,0,0,0,0,0,124,1,62,0,0,0,189795,38,0,0,0,0,0,1868,0,0,0,0,3,5,0,0,0,0,764,0,83,0,0,392,0,0,0,0,1063,0,0,0,0,0,0
412,0,0,0,0,0,6,6,0,521,4,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,877,817,207,0,784784,0,0,0,0,0,5,0,0,26,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,3,10,80,0,1,0,0,4565,0,0,0,0,0,0,0,22,0,0,0,1066,16,0,0,0,0,0,743,0,0,0,0,1,4,0,0,0,0,3945,0,73,0,0,313,0,0,0,0,1636,0,0,0,0,0,0
413,1,0,0,0,0,7,87,0,98080,73,0,0,0,20,0,0,0,0,0,1,82,12,0,0,1,127805,374,12776,0,500078,0,2,0,0,0,125,0,17,15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3026,1,0,0,0,0,0,0,0,0,1,32,256,15,14,0,0,1876,0,0,0,0,0,2,4,40,0,0,0,788,150,0,0,0,0,0,483,0,0,0,0,0,15,0,1,0,0,1597,0,185,0,0,346,0,0,6,1,540,0,0,0,0,0,0
414,0,1,0,0,16,2,167,0,12020,388,1,0,0,11,0,0,0,0,0,0,48,21,0,0,0,283778,1392,566009,0,270310,0,15,0,0,0,108,0,21,17,10,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,7,0,1,785,0,0,0,0,0,0,0,0,0,1,1285,1337,0,38,2,0,2455,0,1,0,0,0,23,9,95,0,0,0,234320,259,0,24963,0,0,0,2065,0,0,0,0,0,1037,0,0,0,0,1238,0,788,0,0,5846,0,0,2,0,2289,0,0,0,0,0,0
415,0,0,0,0,0,0,63,0,1769,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,75354,49,25364,0,19203,0,0,0,0,0,28,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,0,0,0,1,10,68,0,12,0,0,319,0,0,0,0,0,0,0,13,0,0,0,1132,11,0,2,0,0,0,57,0,0,0,0,0,15877,0,0,0,0,6,0,58,0,0,128,0,0,0,0,149,0,0,0,0,0,0
416,2,0,0,0,0,6,163,0,7698,18,8,0,0,6,1,0,0,0,0,0,258,13,0,0,5,342362,147,79415,0,60122,0,12,0,0,0,185,0,21,8,16,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,610,0,2,531,4,0,6,0,0,0,0,0,0,2,328,869,0,37,0,0,1807,0,0,0,0,0,8,1,146,0,1,1,8107,34,1,20351,0,0,0,504,0,0,0,0,1,127,0,0,0,0,55,0,709,0,0,7958,0,0,4,1,955,0,0,0,0,0,0
417,0,0,0,0,0,0,252,0,540,0,0,0,0,22,0,0,0,4,0,0,103,0,0,0,1,160260,132,19812,0,17877,0,1,0,0,0,61,0,25,4,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,1,1346,7,0,0,0,0,0,0,0,0,7,26,92,0,34,0,0,9172,0,0,0,0,0,18,1,33,0,0,0,590,46,0,1,0,0,0,75,0,0,0,0,0,15,0,0,0,0,16,0,114,0,0,44158,0,0,1,0,375,0,0,0,0,0,0
418,0,0,0,0,0,36,0,0,49,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,665408,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,148,0,0,0,0,0,1,0,1,0,0,0,7,1186,0,0,0,0,0,6234,0,0,0,0,20,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,13911,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,438,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,8,0,0,1963375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,77,0,0,0,0,140,0,0,0,0,0,0,0,7,0,0,0,15,3,0,0,0,0,0,333,0,0,0,0,8,5,0,0,0,0,80,0,110,0,0,4,0,0,0,0,1334,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,14,0,0,1697219,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,136,0,0,0,0,0,1,0,4,0,0,0,5,1,0,0,0,0,0,3138,0,0,0,0,14,0,0,0,0,0,10,0,97,0,0,2,0,0,0,0,2117,0,0,0,0,0,0
421,0,0,1,1,0,11,439,2,2821,14,2,0,0,9,0,0,0,3,6,0,345,87,0,0,1,19,1144,0,0,1965506,1,2,0,0,0,254,1,114,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,162,3,0,3,2,0,0,0,0,1,15,201,1753,0,153,1,0,12406,0,0,0,0,0,1,10,574,0,2,0,880,188,1,0,0,0,0,21960,0,0,0,0,12,5,2,0,0,0,13301,0,821,0,0,1194,0,0,7,7,7557,0,0,0,4,0,0
422,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,168,37,0,0,780976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0,208,0,0,0,0,0,1,0,0,0,0,0,45,95,0,0,0,0,0,254,0,0,0,0,3,2,0,0,0,0,2583,0,1,0,0,28,0,0,0,0,2215,0,0,0,0,0,0
423,1,0,0,0,0,6,29,0,246,2262,0,0,0,1,0,0,0,0,0,0,3,7,0,0,1,8,304,0,0,1708128,0,0,0,0,0,20,0,18,6,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,135,3,0,0,0,0,0,0,0,0,0,8,118,0,18,0,3,542,0,0,0,0,0,2,1,13,0,2,0,169,29,0,0,0,0,0,5895,0,0,0,0,0,4,0,0,0,0,51,0,72,0,0,94,0,0,0,0,7844,0,0,0,0,0,0
424,0,0,0,0,0,0,4,0,204,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,14,0,0,1441338,0,0,0,0,0,189,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,17,32,0,0,0,0,257,0,0,0,0,0,1,0,11,0,0,0,838,32,0,0,0,0,0,119,0,0,0,0,21,0,0,0,0,0,710,0,3,0,0,2,0,0,0,1,1336,0,0,0,0,0,0
425,0,0,0,0,0,0,12,0,495,50,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,26,630,0,0,1750494,0,0,0,0,0,116,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,38,91,0,8,0,0,306,0,0,0,0,0,0,0,40,0,0,0,765,203,0,0,0,0,0,790,0,0,0,0,2,5,0,0,0,0,299,0,104,0,0,84,0,0,0,3,7709,0,0,0,0,0,0
426,0,0,0,0,0,2,0,0,7322,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,436,130,0,0,1007530,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,71,0,0,0,0,0,0,0,13,0,0,0,71,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,73,0,5,0,0,57,0,0,0,0,646,0,0,0,0,0,0
